Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source
8/24/14,7,,ELIZA-NR,26-163-0093,AQS
8/25/14,8,,ELIZA-NR,26-163-0093,AQS
8/26/14,9,,ELIZA-NR,26-163-0093,AQS
8/27/14,7,,ELIZA-NR,26-163-0093,AQS
8/28/14,6,,ELIZA-NR,26-163-0093,AQS
8/29/14,8,,ELIZA-NR,26-163-0093,AQS
8/30/14,8,,ELIZA-NR,26-163-0093,AQS
8/31/14,7,,ELIZA-NR,26-163-0093,AQS
9/1/14,7,,ELIZA-NR,26-163-0093,AQS
9/2/14,9,,ELIZA-NR,26-163-0093,AQS
9/3/14,11,,ELIZA-NR,26-163-0093,AQS
9/4/14,9,,ELIZA-NR,26-163-0093,AQS
9/5/14,9,,ELIZA-NR,26-163-0093,AQS
9/6/14,8,,ELIZA-NR,26-163-0093,AQS
9/7/14,10,,ELIZA-NR,26-163-0093,AQS
9/8/14,13,,ELIZA-NR,26-163-0093,AQS
9/9/14,13,,ELIZA-NR,26-163-0093,AQS
9/10/14,10,,ELIZA-NR,26-163-0093,AQS
9/11/14,5,,ELIZA-NR,26-163-0093,AQS
9/12/14,6,,ELIZA-NR,26-163-0093,AQS
9/13/14,7,,ELIZA-NR,26-163-0093,AQS
9/14/14,13,,ELIZA-NR,26-163-0093,AQS
9/15/14,10,,ELIZA-NR,26-163-0093,AQS
9/16/14,8,,ELIZA-NR,26-163-0093,AQS
9/17/14,8,,ELIZA-NR,26-163-0093,AQS
9/18/14,8,,ELIZA-NR,26-163-0093,AQS
9/19/14,7,,ELIZA-NR,26-163-0093,AQS
9/20/14,7,,ELIZA-NR,26-163-0093,AQS
9/21/14,6,,ELIZA-NR,26-163-0093,AQS
9/22/14,7,,ELIZA-NR,26-163-0093,AQS
9/23/14,10,,ELIZA-NR,26-163-0093,AQS
9/24/14,11,,ELIZA-NR,26-163-0093,AQS
9/25/14,9,,ELIZA-NR,26-163-0093,AQS
9/26/14,11,,ELIZA-NR,26-163-0093,AQS
9/27/14,14,,ELIZA-NR,26-163-0093,AQS
9/28/14,13,,Allen Park,26-163-0001,AQS
9/29/14,14,,ELIZA-NR,26-163-0093,AQS
9/30/14,8,,ELIZA-NR,26-163-0093,AQS
10/1/14,10,,ELIZA-NR,26-163-0093,AQS
10/2/14,11,,ELIZA-NR,26-163-0093,AQS
10/3/14,10,,ELIZA-NR,26-163-0093,AQS
10/4/14,6,,ELIZA-NR,26-163-0093,AQS
10/5/14,5,,ELIZA-NR,26-163-0093,AQS
10/6/14,8,,ELIZA-NR,26-163-0093,AQS
10/7/14,9,,ELIZA-NR,26-163-0093,AQS
10/8/14,8,,ELIZA-NR,26-163-0093,AQS
10/9/14,8,,ELIZA-NR,26-163-0093,AQS
10/10/14,7,,ELIZA-NR,26-163-0093,AQS
10/11/14,8,,Allen Park,26-163-0001,AQS
10/12/14,15,,Eliza Downwind,26-163-0094,AQS
10/13/14,9,,ELIZA-NR,26-163-0093,AQS
10/14/14,8,,ELIZA-NR,26-163-0093,AQS
10/15/14,9,,ELIZA-NR,26-163-0093,AQS
10/16/14,10,,ELIZA-NR,26-163-0093,AQS
10/17/14,8,,ELIZA-NR,26-163-0093,AQS
10/18/14,5,,ELIZA-NR,26-163-0093,AQS
10/19/14,6,,ELIZA-NR,26-163-0093,AQS
10/20/14,9,,ELIZA-NR,26-163-0093,AQS
10/21/14,7,,ELIZA-NR,26-163-0093,AQS
10/22/14,5,,ELIZA-NR,26-163-0093,AQS
10/23/14,10,,ELIZA-NR,26-163-0093,AQS
10/24/14,14,,Eliza Downwind,26-163-0094,AQS
10/25/14,9,,ELIZA-NR,26-163-0093,AQS
10/26/14,10,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
10/27/14,16,,ELIZA-NR,26-163-0093,AQS
10/28/14,8,,ELIZA-NR,26-163-0093,AQS
10/29/14,7,,ELIZA-NR,26-163-0093,AQS
10/30/14,8,,ELIZA-NR,26-163-0093,AQS
10/31/14,7,,ELIZA-NR,26-163-0093,AQS
11/1/14,5,,West corner,26-163-1006,AQS
11/2/14,8,,ELIZA-NR,26-163-0093,AQS
11/3/14,8,,ELIZA-NR,26-163-0093,AQS
11/4/14,8,,ELIZA-NR,26-163-0093,AQS
11/5/14,11,,ELIZA-NR,26-163-0093,AQS
11/6/14,14,,ELIZA-NR,26-163-0093,AQS
11/7/14,8,,ELIZA-NR,26-163-0093,AQS
11/8/14,9,,ELIZA-NR,26-163-0093,AQS
11/9/14,6,,ELIZA-NR,26-163-0093,AQS
11/10/14,9,,ELIZA-NR,26-163-0093,AQS
11/11/14,7,,ELIZA-NR,26-163-0093,AQS
11/12/14,3,,ELIZA-NR,26-163-0093,AQS
11/13/14,6,,ELIZA-NR,26-163-0093,AQS
11/14/14,5,,ELIZA-NR,26-163-0093,AQS
11/15/14,7,,ELIZA-NR,26-163-0093,AQS
11/16/14,7,,ELIZA-NR,26-163-0093,AQS
11/17/14,7,,ELIZA-NR,26-163-0093,AQS
11/18/14,6,,ELIZA-NR,26-163-0093,AQS
11/19/14,6,,ELIZA-NR,26-163-0093,AQS
11/20/14,6,,West corner,26-163-1006,AQS
11/21/14,7,,ELIZA-NR,26-163-0093,AQS
11/22/14,7,,ELIZA-NR,26-163-0093,AQS
11/23/14,8,,ELIZA-NR,26-163-0093,AQS
11/24/14,7,,ELIZA-NR,26-163-0093,AQS
11/25/14,7,,ELIZA-NR,26-163-0093,AQS
11/26/14,6,,ELIZA-NR,26-163-0093,AQS
11/27/14,3,,ELIZA-NR,26-163-0093,AQS
11/28/14,6,,ELIZA-NR,26-163-0093,AQS
11/29/14,6,,ELIZA-NR,26-163-0093,AQS
11/30/14,6,,ELIZA-NR,26-163-0093,AQS
12/1/14,3,,Allen Park,26-163-0001,AQS
12/2/14,7,,ELIZA-NR,26-163-0093,AQS
12/3/14,6,,ELIZA-NR,26-163-0093,AQS
12/4/14,8,,ELIZA-NR,26-163-0093,AQS
12/5/14,10,,ELIZA-NR,26-163-0093,AQS
12/6/14,9,,ELIZA-NR,26-163-0093,AQS
12/7/14,6,,ELIZA-NR,26-163-0093,AQS
12/8/14,8,,ELIZA-NR,26-163-0093,AQS
12/9/14,7,,ELIZA-NR,26-163-0093,AQS
12/10/14,7,,(Northeast corner),26-163-1008,AQS
12/11/14,5,,(Northeast corner),26-163-1008,AQS
12/12/14,5,,Eliza Downwind,26-163-0094,AQS
12/13/14,5,,Eliza Downwind,26-163-0094,AQS
12/14/14,7,,Eliza Downwind,26-163-0094,AQS
12/15/14,7,,Allen Park,26-163-0001,AQS
12/16/14,7,,Eliza Downwind,26-163-0094,AQS
12/17/14,5,,Eliza Downwind,26-163-0094,AQS
12/18/14,3,,Allen Park,26-163-0001,AQS
12/19/14,6,,Allen Park,26-163-0001,AQS
12/20/14,8,,Eliza Downwind,26-163-0094,AQS
12/21/14,9,,Eliza Downwind,26-163-0094,AQS
12/22/14,8,,Eliza Downwind,26-163-0094,AQS
12/23/14,13,,ELIZA-NR,26-163-0093,AQS
12/24/14,13,,ELIZA-NR,26-163-0093,AQS
12/25/14,6,,West corner,26-163-1006,AQS
12/26/14,8,,ELIZA-NR,26-163-0093,AQS
12/27/14,8,,ELIZA-NR,26-163-0093,AQS
12/28/14,5,,ELIZA-NR,26-163-0093,AQS
12/29/14,6,,Allen Park,26-163-0001,AQS
12/30/14,5,,Allen Park,26-163-0001,AQS
12/31/14,5,,ELIZA-NR,26-163-0093,AQS
1/1/15,3,,ELIZA-NR,26-163-0093,AQS
1/2/15,11,,ELIZA-NR,26-163-0093,AQS
1/3/15,13,,ELIZA-NR,26-163-0093,AQS
1/4/15,10,,West corner,26-163-1006,AQS
1/5/15,6,,LIVONIA-NR,26-163-0095,AQS
1/6/15,8,,West corner,26-163-1006,AQS
1/7/15,6,,West corner,26-163-1006,AQS
1/8/15,6,,ELIZA-NR,26-163-0093,AQS
1/9/15,5,,ELIZA-NR,26-163-0093,AQS
1/10/15,6,,LIVONIA-NR,26-163-0095,AQS
1/11/15,7,,LIVONIA-NR,26-163-0095,AQS
1/12/15,8,,LIVONIA-NR,26-163-0095,AQS
1/13/15,11,,LIVONIA-NR,26-163-0095,AQS
1/14/15,11,,LIVONIA-NR,26-163-0095,AQS
1/15/15,9,,ELIZA-NR,26-163-0093,AQS
1/16/15,6,,ELIZA-NR,26-163-0093,AQS
1/17/15,6,,ELIZA-NR,26-163-0093,AQS
1/18/15,5,,ELIZA-NR,26-163-0093,AQS
1/19/15,7,,LIVONIA-NR,26-163-0095,AQS
1/20/15,8,,LIVONIA-NR,26-163-0095,AQS
1/21/15,8,,LIVONIA-NR,26-163-0095,AQS
1/22/15,8,,ELIZA-NR,26-163-0093,AQS
1/23/15,8,,ELIZA-NR,26-163-0093,AQS
1/24/15,8,,ELIZA-NR,26-163-0093,AQS
1/25/15,7,,ELIZA-NR,26-163-0093,AQS
1/26/15,6,,(Northeast corner),26-163-1008,AQS
1/27/15,8,,Allen Park,26-163-0001,AQS
1/28/15,8,,ELIZA-NR,26-163-0093,AQS
1/29/15,7,,ELIZA-NR,26-163-0093,AQS
1/30/15,7,,LIVONIA-NR,26-163-0095,AQS
1/31/15,8,,ELIZA-NR,26-163-0093,AQS
2/1/15,7,,ELIZA-NR,26-163-0093,AQS
2/2/15,7,,LIVONIA-NR,26-163-0095,AQS
2/3/15,7,,LIVONIA-NR,26-163-0095,AQS
2/4/15,7,,LIVONIA-NR,26-163-0095,AQS
2/5/15,7,,LIVONIA-NR,26-163-0095,AQS
2/6/15,8,,ELIZA-NR,26-163-0093,AQS
2/7/15,11,,LIVONIA-NR,26-163-0095,AQS
2/8/15,15,,LIVONIA-NR,26-163-0095,AQS
2/9/15,9,,LIVONIA-NR,26-163-0095,AQS
2/10/15,11,,LIVONIA-NR,26-163-0095,AQS
2/11/15,11,,LIVONIA-NR,26-163-0095,AQS
2/12/15,6,,(Northeast corner),26-163-1008,AQS
2/13/15,8,,ELIZA-NR,26-163-0093,AQS
2/14/15,6,,(Northeast corner),26-163-1008,AQS
2/15/15,6,,(Northeast corner),26-163-1008,AQS
2/16/15,13,,ELIZA-NR,26-163-0093,AQS
2/17/15,9,,(Northeast corner),26-163-1008,AQS
2/18/15,6,,ELIZA-NR,26-163-0093,AQS
2/19/15,7,,LIVONIA-NR,26-163-0095,AQS
2/20/15,8,,ELIZA-NR,26-163-0093,AQS
2/21/15,10,,ELIZA-NR,26-163-0093,AQS
2/22/15,10,,ELIZA-NR,26-163-0093,AQS
2/23/15,7,,LIVONIA-NR,26-163-0095,AQS
2/24/15,8,,LIVONIA-NR,26-163-0095,AQS
2/25/15,9,,LIVONIA-NR,26-163-0095,AQS
2/26/15,9,,LIVONIA-NR,26-163-0095,AQS
2/27/15,14,,West corner,26-163-1006,AQS
2/28/15,10,,West corner,26-163-1006,AQS
3/1/15,9,,ELIZA-NR,26-163-0093,AQS
3/2/15,9,,West corner,26-163-1006,AQS
3/3/15,7,,ELIZA-NR,26-163-0093,AQS
3/4/15,6,,ELIZA-NR,26-163-0093,AQS
3/5/15,6,,ELIZA-NR,26-163-0093,AQS
3/6/15,11,,ELIZA-NR,26-163-0093,AQS
3/7/15,7,,ELIZA-NR,26-163-0093,AQS
3/8/15,7,,West corner,26-163-1006,AQS
3/9/15,14,,West corner,26-163-1006,AQS
3/10/15,13,,ELIZA-NR,26-163-0093,AQS
3/11/15,9,,ELIZA-NR,26-163-0093,AQS
3/12/15,8,,ELIZA-NR,26-163-0093,AQS
3/13/15,10,,LIVONIA-NR,26-163-0095,AQS
3/14/15,8,,LIVONIA-NR,26-163-0095,AQS
3/15/15,8,,LIVONIA-NR,26-163-0095,AQS
3/16/15,8,,ELIZA-NR,26-163-0093,AQS
3/17/15,8,,LIVONIA-NR,26-163-0095,AQS
3/18/15,8,,ELIZA-NR,26-163-0093,AQS
3/19/15,10,,LIVONIA-NR,26-163-0095,AQS
3/20/15,11,,LIVONIA-NR,26-163-0095,AQS
3/21/15,8,,LIVONIA-NR,26-163-0095,AQS
3/22/15,9,,LIVONIA-NR,26-163-0095,AQS
3/23/15,10,,LIVONIA-NR,26-163-0095,AQS
3/24/15,11,,LIVONIA-NR,26-163-0095,AQS
3/25/15,11,,LIVONIA-NR,26-163-0095,AQS
3/26/15,7,,(Northeast corner),26-163-1008,AQS
3/27/15,6,,(Northeast corner),26-163-1008,AQS
3/28/15,7,,(Northeast corner),26-163-1008,AQS
3/29/15,8,,ELIZA-NR,26-163-0093,AQS
3/30/15,7,,(Northeast corner),26-163-1008,AQS
3/31/15,7,,(Northeast corner),26-163-1008,AQS
4/1/15,9,,ELIZA-NR,26-163-0093,AQS
4/2/15,9,,ELIZA-NR,26-163-0093,AQS
4/3/15,8,,ELIZA-NR,26-163-0093,AQS
4/4/15,7,,(Northeast corner),26-163-1008,AQS
4/5/15,9,,ELIZA-NR,26-163-0093,AQS
4/6/15,9,,ELIZA-NR,26-163-0093,AQS
4/7/15,8,,(Northeast corner),26-163-1008,AQS
4/8/15,7,,(Northeast corner),26-163-1008,AQS
4/9/15,11,,(Northeast corner),26-163-1008,AQS
4/10/15,7,,ELIZA-NR,26-163-0093,AQS
4/11/15,7,,(Northeast corner),26-163-1008,AQS
4/12/15,13,,ELIZA-NR,26-163-0093,AQS
4/13/15,8,,ELIZA-NR,26-163-0093,AQS
4/14/15,10,,ELIZA-NR,26-163-0093,AQS
4/15/15,10,,ELIZA-NR,26-163-0093,AQS
4/16/15,17,,(Northeast corner),26-163-1008,AQS
4/17/15,8,,ELIZA-NR,26-163-0093,AQS
4/18/15,13,,ELIZA-NR,26-163-0093,AQS
4/19/15,9,,(Northeast corner),26-163-1008,AQS
4/20/15,8,,(Northeast corner),26-163-1008,AQS
4/21/15,6,,(Northeast corner),26-163-1008,AQS
4/22/15,6,,ELIZA-NR,26-163-0093,AQS
4/23/15,6,,(Northeast corner),26-163-1008,AQS
4/24/15,8,,ELIZA-NR,26-163-0093,AQS
4/25/15,7,,(Northeast corner),26-163-1008,AQS
4/26/15,6,,(Northeast corner),26-163-1008,AQS
4/27/15,7,,(Northeast corner),26-163-1008,AQS
4/28/15,9,,(Northeast corner),26-163-1008,AQS
4/29/15,10,,ELIZA-NR,26-163-0093,AQS
4/30/15,7,,(Northeast corner),26-163-1008,AQS
5/1/15,8,,ELIZA-NR,26-163-0093,AQS
5/2/15,11,,ELIZA-NR,26-163-0093,AQS
5/3/15,11,,ELIZA-NR,26-163-0093,AQS
5/4/15,7,,ELIZA-NR,26-163-0093,AQS
5/5/15,7,,(Northeast corner),26-163-1008,AQS
5/6/15,9,,(Northeast corner),26-163-1008,AQS
5/7/15,11,,ELIZA-NR,26-163-0093,AQS
5/8/15,9,,ELIZA-NR,26-163-0093,AQS
5/9/15,9,,ELIZA-NR,26-163-0093,AQS
5/10/15,9,,(Northeast corner),26-163-1008,AQS
5/11/15,13,,(Northeast corner),26-163-1008,AQS
5/12/15,6,,ELIZA-NR,26-163-0093,AQS
5/13/15,7,,(Northeast corner),26-163-1008,AQS
5/14/15,10,,(Northeast corner),26-163-1008,AQS
5/15/15,10,,ELIZA-NR,26-163-0093,AQS
5/16/15,11,,ELIZA-NR,26-163-0093,AQS
5/17/15,9,,ELIZA-NR,26-163-0093,AQS
5/18/15,8,,ELIZA-NR,26-163-0093,AQS
5/19/15,6,,ELIZA-NR,26-163-0093,AQS
5/20/15,6,,ELIZA-NR,26-163-0093,AQS
5/21/15,6,,ELIZA-NR,26-163-0093,AQS
5/22/15,5,,ELIZA-NR,26-163-0093,AQS
5/23/15,7,,ELIZA-NR,26-163-0093,AQS
5/24/15,10,,Eliza Downwind,26-163-0094,AQS
5/25/15,7,,ELIZA-NR,26-163-0093,AQS
5/26/15,7,,ELIZA-NR,26-163-0093,AQS
5/27/15,6,,ELIZA-NR,26-163-0093,AQS
5/28/15,8,,ELIZA-NR,26-163-0093,AQS
5/29/15,8,,ELIZA-NR,26-163-0093,AQS
5/30/15,8,,ELIZA-NR,26-163-0093,AQS
5/31/15,3,,Allen Park,26-163-0001,AQS
6/1/15,3,,ELIZA-NR,26-163-0093,AQS
6/2/15,6,,ELIZA-NR,26-163-0093,AQS
6/3/15,7,,ELIZA-NR,26-163-0093,AQS
6/4/15,9,,ELIZA-NR,26-163-0093,AQS
6/5/15,9,,ELIZA-NR,26-163-0093,AQS
6/6/15,7,,ELIZA-NR,26-163-0093,AQS
6/7/15,7,,ELIZA-NR,26-163-0093,AQS
6/8/15,8,,ELIZA-NR,26-163-0093,AQS
6/9/15,8,,ELIZA-NR,26-163-0093,AQS
6/10/15,8,,ELIZA-NR,26-163-0093,AQS
6/11/15,8,,Allen Park,26-163-0001,AQS
6/12/15,8,,ELIZA-NR,26-163-0093,AQS
6/13/15,9,,ELIZA-NR,26-163-0093,AQS
6/14/15,9,,ELIZA-NR,26-163-0093,AQS
6/15/15,10,,ELIZA-NR,26-163-0093,AQS
6/16/15,8,,ELIZA-NR,26-163-0093,AQS
6/17/15,9,,ELIZA-NR,26-163-0093,AQS
6/18/15,9,,ELIZA-NR,26-163-0093,AQS
6/19/15,7,,ELIZA-NR,26-163-0093,AQS
6/20/15,8,,ELIZA-NR,26-163-0093,AQS
6/21/15,8,,ELIZA-NR,26-163-0093,AQS
6/22/15,8,,ELIZA-NR,26-163-0093,AQS
6/23/15,6,,ELIZA-NR,26-163-0093,AQS
6/24/15,7,,ELIZA-NR,26-163-0093,AQS
6/25/15,10,,ELIZA-NR,26-163-0093,AQS
6/26/15,8,,ELIZA-NR,26-163-0093,AQS
6/27/15,6,,West corner,26-163-1006,AQS
6/28/15,7,,ELIZA-NR,26-163-0093,AQS
6/29/15,9,,ELIZA-NR,26-163-0093,AQS
6/30/15,8,,ELIZA-NR,26-163-0093,AQS
7/1/15,6,,ELIZA-NR,26-163-0093,AQS
7/2/15,5,,Allen Park,26-163-0001,AQS
7/3/15,8,,ELIZA-NR,26-163-0093,AQS
7/4/15,10,,Eliza Downwind,26-163-0094,AQS
7/5/15,11,,ELIZA-NR,26-163-0093,AQS
7/6/15,9,,ELIZA-NR,26-163-0093,AQS
7/7/15,9,,ELIZA-NR,26-163-0093,AQS
7/8/15,8,,ELIZA-NR,26-163-0093,AQS
7/9/15,8,,ELIZA-NR,26-163-0093,AQS
7/10/15,15,,(Northeast corner),26-163-1008,AQS
7/11/15,9,,ELIZA-NR,26-163-0093,AQS
7/12/15,10,,ELIZA-NR,26-163-0093,AQS
7/13/15,10,,ELIZA-NR,26-163-0093,AQS
7/14/15,7,,ELIZA-NR,26-163-0093,AQS
7/15/15,6,,West corner,26-163-1006,AQS
7/16/15,8,,ELIZA-NR,26-163-0093,AQS
7/17/15,10,,ELIZA-NR,26-163-0093,AQS
7/18/15,9,,ELIZA-NR,26-163-0093,AQS
7/19/15,7,,ELIZA-NR,26-163-0093,AQS
7/20/15,8,,ELIZA-NR,26-163-0093,AQS
7/21/15,7,,ELIZA-NR,26-163-0093,AQS
7/22/15,6,,ELIZA-NR,26-163-0093,AQS
7/23/15,7,,ELIZA-NR,26-163-0093,AQS
7/24/15,7,,ELIZA-NR,26-163-0093,AQS
7/25/15,9,,ELIZA-NR,26-163-0093,AQS
7/26/15,8,,ELIZA-NR,26-163-0093,AQS
7/27/15,10,,Allen Park,26-163-0001,AQS
7/28/15,10,,NORTHWEST,26-163-1005,AQS
7/29/15,10,,ELIZA-NR,26-163-0093,AQS
7/30/15,7,,ELIZA-NR,26-163-0093,AQS
7/31/15,6,,ELIZA-NR,26-163-0093,AQS
8/1/15,3,,ELIZA-NR,26-163-0093,AQS
8/2/15,6,,ELIZA-NR,26-163-0093,AQS
8/3/15,6,,ELIZA-NR,26-163-0093,AQS
8/4/15,7,,ELIZA-NR,26-163-0093,AQS
8/5/15,5,,ELIZA-NR,26-163-0093,AQS
8/6/15,6,,ELIZA-NR,26-163-0093,AQS
8/7/15,6,,ELIZA-NR,26-163-0093,AQS
8/8/15,6,,Allen Park,26-163-0001,AQS
8/9/15,7,,ELIZA-NR,26-163-0093,AQS
8/10/15,8,,ELIZA-NR,26-163-0093,AQS
8/11/15,6,,ELIZA-NR,26-163-0093,AQS
8/12/15,6,,ELIZA-NR,26-163-0093,AQS
8/13/15,8,,ELIZA-NR,26-163-0093,AQS
8/14/15,8,,ELIZA-NR,26-163-0093,AQS
8/15/15,9,,ELIZA-NR,26-163-0093,AQS
8/16/15,9,,ELIZA-NR,26-163-0093,AQS
8/17/15,9,,ELIZA-NR,26-163-0093,AQS
8/18/15,9,,ELIZA-NR,26-163-0093,AQS
8/19/15,8,,ELIZA-NR,26-163-0093,AQS
8/20/15,7,,ELIZA-NR,26-163-0093,AQS
8/21/15,7,,ELIZA-NR,26-163-0093,AQS
8/22/15,14,,ELIZA-NR,26-163-0093,AQS
8/23/15,8,,ELIZA-NR,26-163-0093,AQS
8/24/15,7,,ELIZA-NR,26-163-0093,AQS
8/25/15,7,,ELIZA-NR,26-163-0093,AQS
8/26/15,5,,ELIZA-NR,26-163-0093,AQS
8/27/15,6,,ELIZA-NR,26-163-0093,AQS
8/28/15,9,,ELIZA-NR,26-163-0093,AQS
8/29/15,9,,ELIZA-NR,26-163-0093,AQS
8/30/15,9,,ELIZA-NR,26-163-0093,AQS
8/31/15,10,,ELIZA-NR,26-163-0093,AQS
9/1/15,13,,ELIZA-NR,26-163-0093,AQS
9/2/15,10,,ELIZA-NR,26-163-0093,AQS
9/3/15,10,,ELIZA-NR,26-163-0093,AQS
9/4/15,10,,ELIZA-NR,26-163-0093,AQS
9/5/15,9,,ELIZA-NR,26-163-0093,AQS
9/6/15,9,,ELIZA-NR,26-163-0093,AQS
9/7/15,9,,ELIZA-NR,26-163-0093,AQS
9/8/15,10,,ELIZA-NR,26-163-0093,AQS
9/9/15,7,,ELIZA-NR,26-163-0093,AQS
9/10/15,7,,Allen Park,26-163-0001,AQS
9/11/15,7,,ELIZA-NR,26-163-0093,AQS
9/12/15,5,,NORTHWEST,26-163-1005,AQS
9/13/15,5,,Allen Park,26-163-0001,AQS
9/14/15,8,,ELIZA-NR,26-163-0093,AQS
9/15/15,8,,ELIZA-NR,26-163-0093,AQS
9/16/15,9,,ELIZA-NR,26-163-0093,AQS
9/17/15,10,,ELIZA-NR,26-163-0093,AQS
9/18/15,10,,ELIZA-NR,26-163-0093,AQS
9/19/15,8,,ELIZA-NR,26-163-0093,AQS
9/20/15,7,,ELIZA-NR,26-163-0093,AQS
9/21/15,7,,ELIZA-NR,26-163-0093,AQS
9/22/15,9,,ELIZA-NR,26-163-0093,AQS
9/23/15,16,,(Northeast corner),26-163-1008,AQS
9/24/15,8,,Eliza Downwind,26-163-0094,AQS
9/25/15,7,,LIVONIA-NR,26-163-0095,AQS
9/26/15,6,,ELIZA-NR,26-163-0093,AQS
9/27/15,8,,LIVONIA-NR,26-163-0095,AQS
9/28/15,9,,ELIZA-NR,26-163-0093,AQS
9/29/15,9,,ELIZA-NR,26-163-0093,AQS
9/30/15,5,,West corner,26-163-1006,AQS
10/1/15,2,,Allen Park,26-163-0001,AQS
10/2/15,3,,Allen Park,26-163-0001,AQS
10/3/15,3,,Allen Park,26-163-0001,AQS
10/4/15,5,,Allen Park,26-163-0001,AQS
10/5/15,7,,Allen Park,26-163-0001,AQS
10/6/15,7,,ELIZA-NR,26-163-0093,AQS
10/7/15,7,,ELIZA-NR,26-163-0093,AQS
10/8/15,8,,ELIZA-NR,26-163-0093,AQS
10/9/15,7,,ELIZA-NR,26-163-0093,AQS
10/10/15,8,,LIVONIA-NR,26-163-0095,AQS
10/11/15,6,,ELIZA-NR,26-163-0093,AQS
10/12/15,7,,ELIZA-NR,26-163-0093,AQS
10/13/15,6,,ELIZA-NR,26-163-0093,AQS
10/14/15,5,,ELIZA-NR,26-163-0093,AQS
10/15/15,8,,ELIZA-NR,26-163-0093,AQS
10/16/15,5,,ELIZA-NR,26-163-0093,AQS
10/17/15,3,,Allen Park,26-163-0001,AQS
10/18/15,7,,ELIZA-NR,26-163-0093,AQS
10/19/15,9,,ELIZA-NR,26-163-0093,AQS
10/20/15,9,,ELIZA-NR,26-163-0093,AQS
10/21/15,9,,ELIZA-NR,26-163-0093,AQS
10/22/15,6,,ELIZA-NR,26-163-0093,AQS
10/23/15,7,,ELIZA-NR,26-163-0093,AQS
10/24/15,7,,ELIZA-NR,26-163-0093,AQS
10/25/15,7,,Allen Park,26-163-0001,AQS
10/26/15,9,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
10/27/15,7,,ELIZA-NR,26-163-0093,AQS
10/28/15,7,,(Northeast corner),26-163-1008,AQS
10/29/15,6,,ELIZA-NR,26-163-0093,AQS
10/30/15,9,,ELIZA-NR,26-163-0093,AQS
10/31/15,9,,ELIZA-NR,26-163-0093,AQS
11/1/15,6,,ELIZA-NR,26-163-0093,AQS
11/2/15,13,,ELIZA-NR,26-163-0093,AQS
11/3/15,13,,ELIZA-NR,26-163-0093,AQS
11/4/15,17,,ELIZA-NR,26-163-0093,AQS
11/5/15,14,,ELIZA-NR,26-163-0093,AQS
11/6/15,7,,ELIZA-NR,26-163-0093,AQS
11/7/15,5,,ELIZA-NR,26-163-0093,AQS
11/8/15,8,,ELIZA-NR,26-163-0093,AQS
11/9/15,15,,ELIZA-NR,26-163-0093,AQS
11/10/15,11,,ELIZA-NR,26-163-0093,AQS
11/11/15,11,,ELIZA-NR,26-163-0093,AQS
11/12/15,7,,ELIZA-NR,26-163-0093,AQS
11/13/15,5,,ELIZA-NR,26-163-0093,AQS
11/14/15,6,,ELIZA-NR,26-163-0093,AQS
11/15/15,8,,ELIZA-NR,26-163-0093,AQS
11/16/15,13,,ELIZA-NR,26-163-0093,AQS
11/17/15,11,,ELIZA-NR,26-163-0093,AQS
11/18/15,7,,ELIZA-NR,26-163-0093,AQS
11/19/15,5,,ELIZA-NR,26-163-0093,AQS
11/20/15,5,,ELIZA-NR,26-163-0093,AQS
11/21/15,5,,ELIZA-NR,26-163-0093,AQS
11/22/15,6,,ELIZA-NR,26-163-0093,AQS
11/23/15,8,,ELIZA-NR,26-163-0093,AQS
11/24/15,15,,ELIZA-NR,26-163-0093,AQS
11/25/15,25,,ELIZA-NR,26-163-0093,AQS
11/26/15,6,,ELIZA-NR,26-163-0093,AQS
11/27/15,5,,ELIZA-NR,26-163-0093,AQS
11/28/15,6,,ELIZA-NR,26-163-0093,AQS
11/29/15,7,,ELIZA-NR,26-163-0093,AQS
11/30/15,8,,ELIZA-NR,26-163-0093,AQS
12/1/15,14,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
12/2/15,11,,ELIZA-NR,26-163-0093,AQS
12/3/15,5,,ELIZA-NR,26-163-0093,AQS
12/4/15,10,,ELIZA-NR,26-163-0093,AQS
12/5/15,10,,ELIZA-NR,26-163-0093,AQS
12/6/15,9,,ELIZA-NR,26-163-0093,AQS
12/7/15,14,,NORTHWEST,26-163-1005,AQS
12/8/15,13,,ELIZA-NR,26-163-0093,AQS
12/9/15,13,,ELIZA-NR,26-163-0093,AQS
12/10/15,10,,ELIZA-NR,26-163-0093,AQS
12/11/15,15,,ELIZA-NR,26-163-0093,AQS
12/12/15,19,,ELIZA-NR,26-163-0093,AQS
12/13/15,18,,ELIZA-NR,26-163-0093,AQS
12/14/15,7,,ELIZA-NR,26-163-0093,AQS
12/15/15,6,,ELIZA-NR,26-163-0093,AQS
12/16/15,8,,ELIZA-NR,26-163-0093,AQS
12/17/15,8,,ELIZA-NR,26-163-0093,AQS
12/18/15,7,,ELIZA-NR,26-163-0093,AQS
12/19/15,6,,ELIZA-NR,26-163-0093,AQS
12/20/15,6,,ELIZA-NR,26-163-0093,AQS
12/21/15,7,,ELIZA-NR,26-163-0093,AQS
